Label,Notation,Parent Notation,Sort Priority,Description
Sweeping and snow removal services,81.29.12,81.29.1,4999,This subcategory includes: - runway vacuuming services - street sweeping and cleaning services - gritting and salting of roads - snow ploughing and removal
Other sanitation services,81.29.13,81.29.1,5000,"This subcategory includes: - beach cleaning services  This subcategory excludes: - pest control services (including rabbits) in connection with agriculture, see 01.61.10 - cleaning services of oil spills and other pollutions in coastal areas, see 39.00 - disinfection and extermination services for buildings and other non-agricultural structures, see 81.29.11"
Other cleaning services n.e.c.,81.29.19,81.29.1,5001,"This subcategory includes: - non-specialised cleaning services of: buses, underground and other trains, planes, ships and other transport equipment - bottle cleaning services - swimming pool cleaning and maintenance services - cleaning services of the inside of road and sea tankers - other cleaning services n.e.c.  This subcategory excludes: - cleaning of agricultural premises (hen houses, piggeries, etc.), see 01.62.10 - remediation and clean-up services, see 39.00 - building exterior cleaning services when associated with building completion, see 43.39.19 - car cleaning services, see 45.20.30 - cleaning of carpets, upholstery fabric, wall hangings, etc., see 96.01.19"
Landscape services,81.3,81,5002,
Landscape services,81.30,81.3,5003,
Landscape services,81.30.1,81.30,5004,
Landscape services,81.30.10,81.30.1,5005,"This subcategory includes: - planting, care and maintenance services of:   . parks and gardens for:     . private and public housing     . public and semi-public buildings (schools, hospitals, administrative buildings, church buildings etc.)     . municipal grounds (parks, green areas, cemeteries etc.)     . highway greenery (roads, train lines and tramlines, waterways, ports)     . industrial and commercial buildings   . greenery for:     . buildings (roof gardens, façade greenery, indoor gardens etc.)     . sports grounds (football fields, golf courses etc.), play grounds, lawns for sunbathing and other recreational parks     . stationary and flowing water (basins, alternating wet areas, ponds, swimming pools, ditches, watercourses, plant sewage systems) - replanting services of trees, arboriculture and tree surgery for non-agricultural plants - planting and landscaping services for protection against noise, wind, erosion, visibility and dazzling - other landscaping services for non-agricultural or non-forestry land: renaturalisation, recultivation, retention areas, melioration, anti-flood basins etc. This subcategory also includes: - minor incidental design and construction services (ground modelling, erection of retaining walls, walkways etc.) This subcategory excludes: - commercial production and planting services for commercial production of plants, trees, see divisions 01, 02 - tree nursery and forest tree nursery services, see 01.30.10, 02.10.20 - maintenance services of agricultural land in order to keep it in good agricultural and ecological condition, see 01.61.10 - construction works for landscaping purposes, see section F - landscape design and architecture services, see 71.11.4"
"Office administrative, office support and other business support services",82,N,5006,
Office administrative and support services,82.1,82,5007,
Combined office administrative services,82.11,82.1,5008,
Combined office administrative services,82.11.1,82.11,5009,
Combined office administrative services,82.11.10,82.11.1,5010,"This subcategory includes: - the provision of a combination of day to day office administrative services, such as reception, financial planning, billing and record keeping, personnel and mail services etc. for others on a contract or fee basis  This subcategory excludes: - the provision of operating staff to carry out the complete operations of a business, see the appropriate class according to the business they perform - the provision of only one particular service mentioned here, see the appropriate class according to the service provided"
"Photocopying, document preparation and other specialised office support services",82.19,82.1,5011,
"Photocopying, document preparation and other specialised office support services",82.19.1,82.19,5012,
Duplicating services,82.19.11,82.19.1,5013,"This subcategory includes: - blue-printing, photocopying, mimeographing, photostatting and other duplication services other than printing  This subcategory excludes: - printing services of documents (offset printing, quick printing, etc.), see 18.12.19"
Mailing list compilation and mailing services,82.19.12,82.19.1,5014,"This subcategory includes: - services consisting of compiling and selling the use of lists of names and addresses from telephone directories and other sources - services consisting of sending materials (e.g. advertising material, information material or any other material) by envelope addressing, stuffing, sealing, metering and mailing  This subcategory excludes: - courier services, see 53.20.1 - database services, see 63.11.1 - compilation services of facts and information, see 63.99.10 - original compilations of mailing lists, see 63.99.20 - delivery services of advertising material, see 73.11.19"
Document preparation and other specialised office support services,82.19.13,82.19.1,5015,"This subcategory includes: - document preparation - document editing or proofreading - typing, word processing, or desktop publishing - secretarial support services - transcription of documents, and other secretarial services - letter or resume writing - provision of mailbox rental  - word processing services - other document copying services without also providing printing services (i.e. offset printing, quick printing, digital printing, prepress services)  This subcategory excludes: - pre-press services, see 18.13.10 - specialised stenotype services such as court reporting, see 82.99.11 - public stenography services, see 82.99.11"
Call centre services,82.2,82,5016,
Call centre services,82.20,82.2,5017,
Call centre services,82.20.1,82.20,5018,
Call centre services,82.20.10,82.20.1,5019,"This subcategory includes: - taking orders for clients by telephone - soliciting contribution or providing information for clients by telephone - telemarketing  This subcategory excludes: - sales promotion services, if no orders are received, see 73.11.19 - market research services, see 73.20.1 - public opinion polling services, see 73.20.20"
Convention and trade show organisation services,82.3,82,5020,
Convention and trade show organisation services,82.30,82.3,5021,
Convention and trade show organisation services,82.30.1,82.30,5022,
Convention organisation services,82.30.11,82.30.1,5023,"This subcategory includes: - organisation and management of conventions and congresses and provision of convention assistance and support services, with or without own staff, including components such as:   . advice and consultancy services with respect to all aspects of the organisation of conventions, including defining objectives, financing, e.g. through sponsorship, exhibitions, loans and registration fees, estimating income and expenditure budgets and other financial matters    . assistance in choosing and locating space, venue research, feasibility and negotiation   . marketing and public relations for the convention or congress, speaker liaison   . organisation or provision of secretariat and office facilities and staff for conference registration, conference administration, conference documentation and abstract handling, translation of documents etc.   . organisation or supply of simultaneous interpretation and other on-site services   . supply of registration processing systems, electronic information and design   . supply and setting up of equipment such as audiovisual equipment associated with the organisation of the event   . organisation or provision of accommodation booking service including negotiating group discounts, delegate transfers and on-site transportation services, food and beverage arrangements, and tour programmes  Payment for these services can be through fees assessed to organisers and exhibitors, as well as entry fees for visitors."
Trade show organisation services,82.30.12,82.30.1,5024,"This subcategory includes: - organisation and management services of trade shows and trade fairs and provision of assistance and support services, including components such as:   . advice and consultancy services with respect to all aspects of the organisation of trade shows and trade fairs, including defining objectives, financing, e.g. through sponsorship, exhibitions, loans and registration fees, estimating income and expenditure budgets and other financial matters    . assistance in choosing and locating space, venue research, feasibility and negotiation   . marketing and public relations for the trade show or trade fair   . organisation or provision of secretariat and office facilities and staff for trade show or trade fair registration, administration, documentation, translation of documents etc.   . organisation or supply of other on-site services   . supply of registration processing systems, electronic information and design   . supply and setting up of equipment such as audiovisual equipment associated with the organisation of the event   . organisation or provision of accommodation booking service including negotiating group discounts, on-site transportation services, food and beverage arrangements"
Business support services n.e.c.,82.9,82,5025,
Collection agency and credit bureau services,82.91,82.9,5026,
Collection agency and credit bureau services,82.91.1,82.91,5027,
Credit reporting services,82.91.11,82.91.1,5028,"This subcategory includes: - services consisting in the reporting of credit ratings of persons and businesses - evaluation services of the financial status and credit experience of prospective customers, loan applicants, etc. - credit investigation services"
Collection agency services,82.91.12,82.91.1,5029,"This subcategory includes: - services consisting in the collection of accounts, cheques, contracts or notes and the remittance of the money to the client - collection services of regular accounts (e.g. utility bills) and recovery services of delinquent accounts - outright purchase of delinquent accounts and debts and subsequent recovery"
Packaging services,82.92,82.9,5030,
Packaging services,82.92.1,82.92,5031,
Packaging services,82.92.10,82.92.1,5032,"This subcategory includes: - services consisting of packaging goods for others, such as food products, pharmaceuticals, household cleaners, toilet preparations and hardware, using a variety of automated or manual packaging techniques, including blister forming and packaging, shrink or skin wrapping, form filling and sealing, pouch filling, bottling and aerosol packaging. This service may also include the labelling or imprinting of the package. - parcel packing and gift wrapping - coin and currency packing services - bottling services of liquids, including beverages and food  This subcategory excludes: - solely printing information on packaging materials, see 18.12.16, 18.12.19 - packing and crating services incidental to transport, see 52.29.20 - package design services, see 74.10.19 - packaging services that include processing of client owned materials into a different product (e.g., mixing water and concentrate to produce soft drinks, cooking fish prior to canning, blending creams and colouring materials into cosmetics), see sub-contracted operations as part of manufacturing in section C"
Other business support services n.e.c.,82.99,82.9,5033,
Other business support services n.e.c.,82.99.1,82.99,5034,
Verbatim reporting and stenotype recording services,82.99.11,82.99.1,5035,This subcategory includes: - specialised stenotype services such as court reporting - public stenography services
Telephone based support services,82.99.12,82.99.1,5036,"This subcategory includes: - telephone answering services - telephone wake-up services  This subcategory excludes: - automatised computer-based information services, see 63.99.10 - call centre services, see 82.20.10"
Other miscellaneous business support services n.e.c.,82.99.19,82.99.1,5037,"This subcategory includes:  - real-time (i.e. simultaneous) closed captioning of live television performances of meetings, conferences  - address bar coding services - bar code imprinting services - fundraising organisation services on a contract or fee basis - repossession services - parking meter coin collection services - issue of reduced-price coupons and gift stamps - auctioning services other than in connection with legal procedures - reading of heating, electric, gas and water meters - data preparation services - other business services n.e.c.  This subcategory excludes: - captioning services other than simultaneous closed captioning, see 59.12.16 - services related to advertising and sales promotion, see 73.1 - document transcription services, see 82.19.13"
PUBLIC ADMINISTRATION AND DEFENCE SERVICES; COMPULSORY SOCIAL SECURITY SERVICES,O,,5038,
Public administration and defence services; compulsory social security services,84,O,5039,
Administration services of the State and the economic and social policy of the community,84.1,84,5040,
General public administration services,84.11,84.1,5041,
General (overall) public services,84.11.1,84.11,5042,
Executive and legislative services,84.11.11,84.11.1,5043,"This subcategory includes: - executive and legislative administration services of central, regional and local bodies"
Financial and fiscal services,84.11.12,84.11.1,5044,"This subcategory includes: - administrative and supervisory services related to financial and fiscal affairs, such as:   . operational services for taxation schemes   . duty and tax collection on goods   . tax violation investigation services - budget implementation and management services of public funds and public debt services"
Overall economic and social planning and statistical services,84.11.13,84.11.1,5045,"This subcategory includes: - administrative and operational services related to overall economic and social planning - services provided by planning and statistical offices undertaken at the different levels of government - services by the other offices, bureaux or programme units which formulate, co-ordinate and frequently monitor the implementation of overall economic and social plans and programmes"
Government services to fundamental research,84.11.14,84.11.1,5046,"This subcategory includes: - administrative services provided by offices, bureaux, programme units, etc., for governmental activities in the funding or conduction of fundamental research into the natural sciences, the social sciences and humanities and fundamental multidisciplinary research  This subcategory excludes: - administrative services for research and development policies intended to increase personal well-being and of associated funds, see 84.12.12 - administrative services for research and development policies intended to improve economic performance and competitiveness, see 84.13.1 - administrative services for defence-related research and development policies and of associated funds, see 84.22.1"
Other general (overall) public services,84.11.19,84.11.1,5047,"This subcategory includes: - administrative, operational and support services related to government (public) affairs that cannot be assigned to one of the four previous categories - services provided by programme units dealing with non-self-governing and trust territory affairs - services provided by programme units administering elections"
Supporting services for the government,84.11.2,84.11,5048,
General personnel services for the government,84.11.21,84.11.2,5049,"This subcategory includes: - public administrative and operational services for general personnel affairs, whether or not connected with a specific function - services related to the development and implementation of general personnel policies and procedures, covering selection and promotion, rating methods, job descriptions, evaluation and classification, administration of civil service regulations and similar matters"
Other supporting services for the government,84.11.29,84.11.2,5050,"This subcategory includes: - centralised public procurement and supply services  This subcategory excludes: - operation services of government owned or occupied buildings, see 68.20.12, 68.32.13 - operation services of government archives, see 91.01.12"
"Administrative services for the regulation of health care, education, cultural services and other social services, excluding social security",84.12,84.1,5051,
"Administrative services for the regulation of health care, education, cultural services and other social services excluding social security",84.12.1,84.12,5052,This category includes: - public administrative services of research and development policies and associated funds for these areas
Administrative educational services,84.12.11,84.12.1,5053,"This subcategory includes: - public administrative services for different educational institutions - management, operation, inspection and support services for all types of schools and other educational institutions - public information services concerning the educational system in general, provided by government departments or special programme units  This subcategory excludes: - educational support services, see 85.60.10"
Administrative health care services,84.12.12,84.12.1,5054,"This subcategory includes: - public administration services for all kinds of health and social services - management, operation, inspection and support services for general and specialised medical or dental hospitals and clinics, plus nursing and convalescent home services - administration, management, operation and support services in public health matters, such as blood bank operation services, disease detection services, prevention services, management of drug quality programmes, birth control services, etc.   These services are frequently provided by special teams or individual health professionals not connected with a hospital, clinic or practitioner.  This subcategory excludes: - administration services for sickness, maternity or temporary disablement benefit schemes, see 84.30.11 - human health-related services, see division 86 - social work services, see 87.90"
Administrative housing and community amenity services,84.12.13,84.12.1,5055,"This subcategory includes: - public administrative services for housing and overall community development, water supply, sanitation and street lighting - services related to the development, monitoring and evaluation of housing and housing standards (other than construction standards) - administrative services for rent control and eligibility standards for state-subsidised housing - administrative housing services for the general public or for people with special needs - dissemination of public information about housing - services provided by offices, bureaux, departments and programme units involved in developing and administering regulations concerning water supply - public administrative services related to refuse collection and disposal, sewage system operation and street cleaning - pollution standards, dissemination of information on pollution - administrative services of environmental protection programmes  This subcategory excludes: - sewage, refuse disposal and remediation, see divisions 37, 38, 39"
"Administrative recreational, cultural and religious services",84.12.14,84.12.1,5056,"This subcategory includes: - support services for cultural facilities and individual artists as well as organisations engaged in promoting cultural activities, including distribution services of public grants to artists - support services for national, regional or local festivities and for the maintenance and running of religious institutions - sponsoring services of recreation and cultural activities  This subcategory excludes: - museums and other cultural services, see division 91 - government operated library and archive services, see 91.01.1 - other recreational services, see 92.00, 93.21, 93.29 - sports facilities operation services, see 93.11.10 - sports events promotion and organisation services, see 93.12.10, 93.19.11"
Administrative services for more efficient operation of businesses,84.13,84.1,5057,
Administrative services for more efficient operation of businesses,84.13.1,84.13,5058,"This category includes: - administrative services of research and development policies and associated funds in these sectors - support and information services for the below-mentioned affairs  This category excludes: - research and experimental development services, see division 72"
"Administrative agriculture-, forestry-, fishing- and hunting-related services",84.13.11,84.13.1,5059,"This subcategory includes: - public administrative services related to:   . agricultural land management   . agrarian reform and land settlement   . stabilisation of agrarian markets   . veterinary affairs   . pest control   . forestry   . fishing and hunting affairs - administrative services provided by offices, bureaux and programme units concerning:   . conservation of farmland   . land reclamation   . land improvement and expansion   . supply of veterinary services to farms   . eradication or control of pests, vermin, plant diseases or other destructive agents   . crop inspection and grading - administrative services concerning:   . regulations governing forest operations   . issuing of tree-felling licences   . rationalisation of forest resources, exploitation   . reforestation work   . administrative services concerning the operation and support of game preserves and fish hatcheries   . development and monitoring of regulations, including the licensing of fishing and hunting"
Administrative fuel- and energy-related services,84.13.12,84.13.1,5060,"This subcategory includes: - administrative services provided by offices, bureaux and programme units concerning:   . solid fuel, including regulations concerning their exploitation or conservation   . petroleum and natural gas   . mineral fuel   . nuclear and non-commercial fuel, including such fuels as alcohol, wood and wood waste, etc."
"Administrative mining- and mineral resources-, manufacturing- and construction-related services",84.13.13,84.13.1,5061,"This subcategory includes: - administrative services provided by offices, bureaux and programme units concerning:   . discovery, exploitation, conservation, marketing and other aspects of mineral production, including the development and monitoring of regulations concerning prospecting   . mining and safety standards   . services designed to develop, expand and improve the position of manufacturing establishments   . services related to development and administration of regulations concerning building standards, issuing of occupation certificates, development and monitoring of regulations concerning safety on construction sites  This subcategory excludes: - administrative services related to mineral fuel, see 84.13.12"
Administrative transport- and communications-related services,84.13.14,84.13.1,5062,"This subcategory includes: - public administrative services for road and water transport, railway and air transport and communications - administrative services provided by offices, bureaux and programme units concerning:   . planning, design, construction, maintenance and improvement of roads, highways and associated structures   . road-beds and associated structures   . water transport facilities; railways; airport runways, terminals, hangars, air navigation aids; other fixed structures and equipment associated with air transport   . pipelines and other facilities - supervision and regulation of such work and development and administration of operational regulations for all the above-mentioned means of transport and related equipment - administrative services related to communications, i.e., postal, telephone, telegraph, cable and wireless communications systems and communications satellites - services related to planning, development, functioning and improvement of communications systems - services concerning the development and administration of regulations for these systems  This subcategory excludes: - police traffic-control services on roads and waterways, see 84.24.11"
"Administrative services related to the distributive and catering trades, hotels and restaurants",84.13.15,84.13.1,5063,"This subcategory includes: - public administrative services related to the distributive trades, storage and warehousing and hotels and restaurants - administrative services provided by offices, bureaux and programme units concerning:   . development and monitoring of regulations concerning wholesale and retail trade, consumer protection, price control and rationing schemes operating through retailers or wholesalers, storage and warehousing, hotel and restaurant operation - administrative services concerning the design and construction of hotel and restaurant accommodation"
Administrative services related to tourism affairs,84.13.16,84.13.1,5064,"This subcategory includes: - public administration services related to tourism and tourism promotion - administrative services provided by offices, bureaux and programme units concerning:   . advertising campaigns   . dissemination of tourism information   . other tourist support services  This subcategory excludes: - operational services of tourist offices, see 79.90.12"
Administrative multipurpose development project services,84.13.17,84.13.1,5065,"This subcategory includes: - administrative services provided by offices, bureaux and programme units concerning: planning, design, construction, improvement and operation of multipurpose projects. Such projects typically consist of integrated facilities for power generation, flood control, irrigation, navigation and recreation."
"General administrative economic, commercial and labour affairs-related services",84.13.18,84.13.1,5066,"This subcategory includes: - administrative services provided by offices, bureaux and programme units involving:   . formulation of general economic policies   . regulation or support of general economic activities, such as export and import trade as a whole, commodity and equity markets   . overall income controls   . general trade promotion activities   . general regulation of monopolies and other restraints on trade and market entry   . regulation, licensing and inspection of miscellaneous commercial sectors - administrative services concerning the operation of such institutions as the patent, trademark and copyright offices, weather forecasting institutions, standardisation institutions - administrative services concerning the formulation and implementation of general labour policies and regulations, such as labour conditions; the operation of labour exchanges; the implementation of national and regional development policy measures to reduce unemployment and to stimulate labour mobility"
Provision of services to the community as a whole,84.2,84,5067,
Foreign affairs services,84.21,84.2,5068,
Foreign affairs services,84.21.1,84.21,5069,"This category excludes: - international disaster or conflict refugee services, see 88.99.19"
"Administrative external affairs-related services, diplomatic and consular services abroad",84.21.11,84.21.1,5070,"This subcategory includes: - public administrative and operational services for ministries of foreign affairs and diplomatic and consular missions stationed abroad or at offices of international organisations - administrative, operational and support services for information and cultural services intended for distribution beyond national boundaries, including libraries, reading rooms and reference services located abroad"
Foreign economic aid-related services,84.21.12,84.21.1,5071,"This subcategory includes: - public administrative services for economic aid to developing countries, whether or not routed through international organisations - administrative services provided by offices, bureaux and programme units for non-military aid programmes to developing countries - provision of or support for technical assistance and training - economic aid missions accredited to foreign governments"
Foreign military aid-related services,84.21.13,84.21.1,5072,"This subcategory includes: - administrative services by offices, bureaux and programme units concerning military aid missions accredited to foreign governments or attached to international military organisations or alliances - grants and loans for military aid - contributions to international peacekeeping forces, including assignment of manpower"
Defence services,84.22,84.2,5073,
Defence services,84.22.1,84.22,5074,This category includes: - administrative services of defence-related research and development policies and related funds
Military defence services,84.22.11,84.22.1,5075,"This subcategory includes: - public administrative services related to military defence - administrative, operational and supervisory services for:   . military defence and forces: land, sea, air and space defence forces   . engineering, transport, communications   . intelligence   . material, personnel, and other non-combat forces and commands   . reserve and auxiliary forces attached to the department of defence - services related to the provision of equipment, structures, supplies, etc., plus health services for military personnel in the field  This subcategory excludes: - foreign military aid-related services, see 84.21.13 - administrative services for military tribunals, see 84.23.11 - educational services provided by military schools, colleges and academies, see the appropriate categories of 85.3, 85.4 - military hospital services, see 86.10.1"
Civil defence services,84.22.12,84.22.1,5076,"This subcategory includes: - administrative, operational and support services related to civil defence forces - support services related to drawing up of contingency plans - carrying out exercises involving civilian institutions and populations  This subcategory excludes: - services related to the provision of supplies for domestic emergency use in case of peacetime disasters, see 84.24.19"
Justice and judicial services,84.23,84.2,5077,
Justice and judicial services,84.23.1,84.23,5078,
Law courts-related administrative services,84.23.11,84.23.1,5079,"This subcategory includes: - public administrative services for civil and criminal law courts, military tribunals and the judicial system - legal representation and advisory services on behalf of the government or on behalf of others when provided by the government - services related to sentencing and the interpretation of the law, including arbitration of civil suits  This subcategory excludes: - services related to advice and representation in civil, criminal and other cases, see 69.10.1"
Administrative services related to detention or rehabilitation of criminals,84.23.12,84.23.1,5080,"This subcategory includes: - public correctional services - administrative and operational services related to prisons and other places for the incarceration and rehabilitation of criminals, such as prison farms, workhouses, reformatories and asylums  This subcategory excludes: - education services provided by prison schools, see division 85 - prison hospital services, see 86.10.1"
Public order and safety services,84.24,84.2,5081,
Public order and safety services,84.24.1,84.24,5082,"This category excludes: - operation of police laboratories, see 71.20.19 - administrative and operation services of military armed forces, see 84.22.11 - administrative and operational services for fire fighting and fire prevention by regular and auxiliary fire brigades financed by public authorities, see 84.25.11 - combat of floods and other natural disasters, beach surveillance and rescue operations on open water and in mountains and similar activities carried out by fire brigades, see 84.25.19"
Police services,84.24.11,84.24.1,5083,"This subcategory includes: - administrative and operational services provided by regular and auxiliary police forces financed by public authorities, plus harbour police, border police, coast guards and other special police forces - police services related to traffic regulation, registration of aliens and maintenance of police records"
Other public order and safety affairs-related services,84.24.19,84.24.1,5084,"This subcategory includes: - services related to overall administration, regulation and support of activities for the promotion of public order and safety and the development of related overall policy - services related to the provision of supplies for domestic emergency use in the event of peacetime disasters and information dissemination services for the above-mentioned affairs"
Fire brigade services,84.25,84.2,5085,
Fire brigade services,84.25.1,84.25,5086,
Fire-fighting and fire-prevention services,84.25.11,84.25.1,5087,"This subcategory includes: - administrative and operational services for fire fighting and fire prevention by regular and auxiliary fire brigades financed by public authorities - marine fireboat services  This subcategory excludes: - forestry fire-protection and fire-fighting services, see 02.40.10 - oil and gas field fire fighting services, see 09.10.11 - firefighting and fire-prevention services at airports provided by non-specialised units, see 52.23.19"
Other fire brigade services,84.25.19,84.25.1,5088,"This subcategory includes: - other services provided by fire brigades:   . combat of floods and other natural disasters   . beach surveillance and rescue operations on open water and in mountains   . civil protection services provided by army or police forces  This subcategory excludes: - combat of floods and other natural disasters, beach surveillance and rescue operations on open water and in mountains and similar activities carried out by police forces, see 84.24.11"
Compulsory social security services,84.3,84,5089,
Compulsory social security services,84.30,84.3,5090,
Compulsory social security services,84.30.1,84.30,5091,"This category excludes: - non-compulsory social security services, see division 65 - welfare and social work services (without accommodation), see 88.10, 88.9"
"Compulsory social security services concerning sickness, maternity or temporary disablement benefits",84.30.11,84.30.1,5092,"This subcategory includes: - administrative and operational services related to social security, involving provision of benefits for loss of income due to sickness, childbirth or temporary disablement  This subcategory excludes: - administration of health-care services, see 84.12.12"
"Compulsory social security services concerning government employee pension schemes; old-age, disability or survivors' benefits other than for government employees",84.30.12,84.30.1,5093,"This subcategory includes: - public administrative services for government employee pension schemes and for old-age, disability or survivors' benefits other than for government employees - administrative and operational services related to retirement, pension and disability schemes for government employees and their survivors, including government social assistance schemes to compensate for permanent loss of income due to partial or full disablement"
Compulsory social security services concerning unemployment compensation benefits,84.30.13,84.30.1,5094,"This subcategory includes: - public administrative, operational and support services related to unemployment compensation schemes. Included are payments under social insurance or other government schemes to compensate individuals for loss of income due to unemployment"
Compulsory social security services concerning family and child allowances,84.30.14,84.30.1,5095,"This subcategory includes: - public administrative, operational and support services related to income assistance for households and families with dependent children - payments to families with dependent children whether or not an income recipient is part of the household - payment to households on a per-child basis, regardless of needs  This subcategory excludes: - maternity benefit services, see 84.30.11"
EDUCATION SERVICES,P,,5096,
Education services,85,P,5097,This division also includes:  - special education for physically or mentally handicapped pupils at each level of education
Pre-primary education services,85.1,85,5098,
Pre-primary education services,85.10,85.1,5099,
Pre-primary education services,85.10.1,85.10,5100,
Pre-primary education services,85.10.10,85.10.1,5101,"This subcategory includes: - education services usually provided by nursery schools, kindergartens, pre-schools, centres for early childhood education, centres for infant education or special sections attached to primary schools  Pre-primary education (ISCED Level 0) is defined as the initial stage of organised instruction designed primarily to introduce very young children to a school-type environment, that is, to provide a bridge between the home and a school-based atmosphere.  This subcategory excludes: - child day-care services, see 88.91.1"
Primary education services,85.2,85,5102,
Primary education services,85.20,85.2,5103,
Primary education services,85.20.1,85.20,5104,"This category includes: - educational services provided at ISCED Level 1, which includes programmes designed to provide students with an initial basic education in reading, writing and mathematics along with an elementary understanding of other subjects such as history, geography, natural science, social science, art and music This category also includes: - services related to the provision of literacy programmes for adults at this level This category excludes: - child day-care services, see 88.91.1"
On-line primary education services,85.20.11,85.20.1,5105,
Other primary education services,85.20.12,85.20.1,5106,
Secondary education services,85.3,85,5107,
General secondary education services,85.31,85.3,5108,
General secondary education services,85.31.1,85.31,5109,
On-line lower general secondary education services,85.31.11,85.31.1,5110,"This subcategory includes: - on-line educational services at ISCED Level 2 generally aiming to complete the provision of basic skills and knowledge of the primary level, although teaching is typically more subject-focused, often employing more specialised teachers who conduct classes in their field of specialisation   These services cover education which is not designed explicitly to prepare participants for a specific class of occupations or trades or for entry into further vocational or technical education programmes. This subcategory also includes: - services related to the provision of literacy programmes for adults at this level"
Other lower general secondary education services,85.31.12,85.31.1,5111,"This subcategory includes: - other educational services at ISCED Level 2 generally aiming to complete the provision of basic skills and knowledge of the primary level, although teaching is typically more subject-focused, often employing more specialised teachers who conduct classes in their field of specialisation  These services cover education which is not designed explicitly to prepare participants for a specific class of occupations or trades or for entry into further vocational or technical education programmes. This subcategory also includes: - services related to the provision of literacy programmes for adults at this level"
On-line upper general secondary education services,85.31.13,85.31.1,5112,
Other upper general secondary education services,85.31.14,85.31.1,5113,
Technical and vocational secondary education services,85.32,85.3,5114,
Technical and vocational secondary education services,85.32.1,85.32,5115,"This category excludes: - educational services not definable by level for recreation, hobby and self-development purposes, see 85.5 - automobile driving school services not intended for occupational drivers, see 85.53.11 - job training services forming part of social work services without accommodation, see 88.10.13, 88.99.13"
On-line technical and vocational lower secondary education services,85.32.11,85.32.1,5116,"This subcategory includes: - on-line educational services at ISCED Level 2 generally aiming to complete the provision of basic skills and knowledge of the primary level, although teaching is typically more subject-focused, often employing more specialised teachers who conduct classes in their field of specialisation  These services cover education that prepares participants for direct entry, without further training, into specific occupations. Successful completion of such programmes leads to a labour-market relevant vocational qualification.  "
Other technical and vocational lower secondary education services,85.32.12,85.32.1,5117,"This subcategory includes: - other educational services at ISCED Level 2 generally aiming to complete the provision of basic skills and knowledge of the primary level, although teaching is typically more subject-focused, often employing more specialised teachers who conduct classes in their field of specialisation  These services cover education that prepares participants for direct entry, without further training, into specific occupations. Successful completion of such programmes leads to a labour-market relevant vocational qualification."
On-line technical and vocational upper secondary education services,85.32.13,85.32.1,5118,"This subcategory includes: - on-line educational services for programmes (ISCED Level 3), with a higher degree of specialisation and where teachers are more qualified and specialised in their subjects when compared to Level 2  Often different streams and types of programmes are available at this level. Generally speaking, completion of Level 3 education is the minimum requirement for entry into tertiary education programmes. Services in this subcategory cover education that prepares participants for direct entry, without further training, into specific occupations. Successful completion of such programmes leads to a labour-market relevant vocational qualification."
Other technical and vocational upper secondary education services,85.32.14,85.32.1,5119,"This subcategory includes: - other educational services for programmes (ISCED Level 3), with a higher degree of specialisation and where teachers are more qualified and specialised in their subjects when compared to Level 2  Often different streams and types of programmes are available at this level. Generally speaking, completion of Level 3 education is the minimum requirement for entry into tertiary education programmes. Services in this subcategory cover education that prepares participants for direct entry, without further training, into specific occupations. Successful completion of such programmes leads to a labour-market relevant vocational qualification."
Higher education services,85.4,85,5120,
Post-secondary non-tertiary education services,85.41,85.4,5121,
Post-secondary non-tertiary education services,85.41.1,85.41,5122,"This category excludes: - art and language instruction services for recreation, hobby and self-development purposes, see 85.52.1 - automobile driving school services not intended for occupational drivers, see 85.53.11 - job training services forming part of social work services without accommodation, see 88.10.13, 88.99.13"
On-line post-secondary non-tertiary general education services,85.41.11,85.41.1,5123,"This subcategory includes: - on-line educational services for programmes (ISCED Level 4) which, while happening after students finish upper secondary education, they cannot be considered tertiary education because content-wise these programmes are not significantly more advanced than those from upper secondary  They are either short vocational programmes that lead students to the labour market or programmes with substantial theoretical background instruction specifically designed to prepare students for entry to tertiary education in cases where they had previously followed a curriculum (in Level 3 above) that lacked elements needed to entitle them to enter tertiary education programmes. Services in this subcategory cover education which is not designed explicitly to prepare participants for a specific class of occupations or trades or for entry into further vocational or technical education programmes."
Other post-secondary non-tertiary general education services,85.41.12,85.41.1,5124,"This subcategory includes: - other educational services for programmes (ISCED Level 4) which, while happening after students finish upper secondary education, they cannot be considered tertiary education because content-wise these programmes are not significantly more advanced than those from upper secondary  They are either short vocational programmes that lead students to the labour market or programmes with substantial theoretical background instruction specifically designed to prepare students for entry to tertiary education in cases where they had previously followed a curriculum (in Level 3 above) that lacked elements needed to entitle them to enter tertiary education programmes. Services in this subcategory cover education which is not designed explicitly to prepare participants for a specific class of occupations or trades or for entry into further vocational or technical education programmes."
